participant_id,level_name,game_id,trial_id,recap,accuracy
66a13e4f586cd,level_B_cal,1358,12,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a13e4f586cd,level_B_cal,1352,13,The AI's estimate did not change my guess in this round.,0
66a13e4f586cd,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1346,15,The AI's estimate did not change my guess in this round.,0
66a13e4f586cd,level_B_cal,1364,16,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1345,17,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1348,18,I won points in this round because I changed my guess based on the AI's estimate.,4
66a13e4f586cd,level_B_cal,1355,19,The AI's estimate did not change my guess in this round.,3
66a13e4f586cd,level_B_cal,1344,20,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1356,21,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a13e4f586cd,level_B_cal,1353,22,The AI's estimate did not change my guess in this round.,2
66a13e4f586cd,level_B_cal,1359,23,The AI's estimate did not change my guess in this round.,0
66a13e4f586cd,level_B_cal,1350,24,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1363,25,The AI's estimate did not change my guess in this round.,4
66a13e4f586cd,level_B_cal,1347,26,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a13ed442857,level_B_cal,-2,0,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,-3,1,I won points in this round because I changed my guess based on the AI's estimate.,2
66a13ed442857,level_B_cal,916,2,I won points in this round because I changed my guess based on the AI's estimate.,2
66a13ed442857,level_B_cal,921,3,I won points in this round because I changed my guess based on the AI's estimate.,2
66a13ed442857,level_B_cal,926,4,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,919,5,I won points in this round because I changed my guess based on the AI's estimate.,4
66a13ed442857,level_B_cal,927,6,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,914,7,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,931,8,I lost points in this round because I changed my guess based on the AI's estimate.,4
66a13ed442857,level_B_cal,932,9,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,918,10,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,915,11,The AI's estimate did not change my guess in this round.,2
66a13ed442857,level_B_cal,929,12,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,912,13,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,-1,14,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,928,15,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,933,16,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,911,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,930,18,I won points in this round because I changed my guess based on the AI's estimate.,2
66a13ed442857,level_B_cal,917,19,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,920,20,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,913,21,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,925,22,I won points in this round because I changed my guess based on the AI's estimate.,4
66a13ed442857,level_B_cal,924,23,The AI's estimate did not change my guess in this round.,4
66a13ed442857,level_B_cal,934,24,I won points in this round because I changed my guess based on the AI's estimate.,4
66a13ed442857,level_B_cal,923,25,I won points in this round because I changed my guess based on the AI's estimate.,3
66a13ed442857,level_B_cal,922,26,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1544783618,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,910,2,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,887,3,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,891,4,The AI's estimate did not change my guess in this round.,1
66a1544783618,level_B_cal,899,5,The AI's estimate did not change my guess in this round.,1
66a1544783618,level_B_cal,900,6,The AI's estimate did not change my guess in this round.,3
66a1544783618,level_B_cal,909,7,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,907,8,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,895,9,The AI's estimate did not change my guess in this round.,3
66a1544783618,level_B_cal,906,10,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,908,11,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,892,12,The AI's estimate did not change my guess in this round.,1
66a1544783618,level_B_cal,898,13,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1544783618,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,902,15,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,896,16,The AI's estimate did not change my guess in this round.,1
66a1544783618,level_B_cal,903,17,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,894,18,The AI's estimate did not change my guess in this round.,3
66a1544783618,level_B_cal,889,19,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,888,20,The AI's estimate did not change my guess in this round.,0
66a1544783618,level_B_cal,904,21,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,893,22,The AI's estimate did not change my guess in this round.,3
66a1544783618,level_B_cal,905,23,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,901,24,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,890,25,The AI's estimate did not change my guess in this round.,4
66a1544783618,level_B_cal,897,26,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a16c06c2196,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a16c06c2196,level_B_cal,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a16c06c2196,level_B_cal,1893,2,I won points in this round because I changed my guess based on the AI's estimate.,4
66a16c06c2196,level_B_cal,1883,3,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1881,4,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1880,5,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1892,6,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1878,7,I lost points in this round because I changed my guess based on the AI's estimate.,4
66a16c06c2196,level_B_cal,1891,8,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1888,9,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1876,10,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1887,11,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1890,12,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1872,13,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,-1,14,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1885,15,I won points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1875,16,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1874,17,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1873,18,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1877,19,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1871,20,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1889,21,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1886,22,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1882,23,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1884,24,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a16c06c2196,level_B_cal,1879,25,The AI's estimate did not change my guess in this round.,3
66a16c06c2196,level_B_cal,1894,26,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a1784baaa93,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,1
66a1784baaa93,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1678,2,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1655,3,The AI's estimate did not change my guess in this round.,1
66a1784baaa93,level_B_cal,1670,4,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a1784baaa93,level_B_cal,1664,5,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1669,6,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1661,7,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1674,8,The AI's estimate did not change my guess in this round.,4
66a1784baaa93,level_B_cal,1665,9,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1666,10,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1657,11,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1662,12,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1677,13,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1663,15,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1659,16,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1675,17,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1656,18,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1676,19,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1658,20,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1673,21,The AI's estimate did not change my guess in this round.,3
66a1784baaa93,level_B_cal,1667,22,The AI's estimate did not change my guess in this round.,1
66a1784baaa93,level_B_cal,1668,23,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1671,24,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1660,25,The AI's estimate did not change my guess in this round.,2
66a1784baaa93,level_B_cal,1672,26,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1d855393a9,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1035,2,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1048,3,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1049,4,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1051,5,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1053,6,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1041,7,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1034,8,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1031,9,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1043,10,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1045,11,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1054,12,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1050,13,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1046,15,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1038,16,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1033,17,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1042,18,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1037,19,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1036,20,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1032,21,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1047,22,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1039,23,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1052,24,The AI's estimate did not change my guess in this round.,2
66a1d855393a9,level_B_cal,1044,25,The AI's estimate did not change my guess in this round.,3
66a1d855393a9,level_B_cal,1040,26,The AI's estimate did not change my guess in this round.,2
66d08cc4a0f23,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,-3,1,The AI's estimate did not change my guess in this round.,1
66d08cc4a0f23,level_BP,23,2,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,3,3,The AI's estimate did not change my guess in this round.,3
66d08cc4a0f23,level_BP,9,4,The AI's estimate did not change my guess in this round.,1
66d08cc4a0f23,level_BP,16,5,The AI's estimate did not change my guess in this round.,3
66d08cc4a0f23,level_BP,15,6,The AI's estimate did not change my guess in this round.,3
66d08cc4a0f23,level_BP,19,7,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,13,8,I won points in this round because I changed my guess based on the AI's estimate.,4
66d08cc4a0f23,level_BP,11,9,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,20,10,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,2,11,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,21,12,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,6,13,The AI's estimate did not change my guess in this round.,1
66d08cc4a0f23,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,8,15,I won points in this round because I changed my guess based on the AI's estimate.,3
66d08cc4a0f23,level_BP,12,16,The AI's estimate did not change my guess in this round.,0
66d08cc4a0f23,level_BP,18,17,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,5,18,The AI's estimate did not change my guess in this round.,3
66d08cc4a0f23,level_BP,14,19,I lost points in this round because I changed my guess based on the AI's estimate.,0
66d08cc4a0f23,level_BP,7,20,The AI's estimate did not change my guess in this round.,1
66d08cc4a0f23,level_BP,0,21,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,4,22,The AI's estimate did not change my guess in this round.,3
66d08cc4a0f23,level_BP,22,23,The AI's estimate did not change my guess in this round.,0
66d08cc4a0f23,level_BP,17,24,The AI's estimate did not change my guess in this round.,4
66d08cc4a0f23,level_BP,10,25,I won points in this round because I changed my guess based on the AI's estimate.,3
66d08cc4a0f23,level_BP,1,26,The AI's estimate did not change my guess in this round.,3
66d0976b3ea32,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,-3,1,The AI's estimate did not change my guess in this round.,1
66d0976b3ea32,level_BP,7,2,The AI's estimate did not change my guess in this round.,3
66d0976b3ea32,level_BP,2,3,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,0,4,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,22,5,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,5,6,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,13,7,I lost points in this round because I changed my guess based on the AI's estimate.,1
66d0976b3ea32,level_BP,19,8,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,16,9,The AI's estimate did not change my guess in this round.,1
66d0976b3ea32,level_BP,6,10,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,10,11,The AI's estimate did not change my guess in this round.,0
66d0976b3ea32,level_BP,20,12,The AI's estimate did not change my guess in this round.,1
66d0976b3ea32,level_BP,21,13,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,14,15,The AI's estimate did not change my guess in this round.,3
66d0976b3ea32,level_BP,1,16,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,8,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66d0976b3ea32,level_BP,15,18,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0976b3ea32,level_BP,23,19,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,3,20,The AI's estimate did not change my guess in this round.,1
66d0976b3ea32,level_BP,18,21,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,11,22,I won points in this round because I changed my guess based on the AI's estimate.,3
66d0976b3ea32,level_BP,17,23,The AI's estimate did not change my guess in this round.,4
66d0976b3ea32,level_BP,12,24,The AI's estimate did not change my guess in this round.,3
66d0976b3ea32,level_BP,9,25,The AI's estimate did not change my guess in this round.,1
66d0976b3ea32,level_BP,4,26,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d0978b3c01d,level_BP,-3,1,The AI's estimate did not change my guess in this round.,0
66d0978b3c01d,level_BP,19,2,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,16,3,The AI's estimate did not change my guess in this round.,1
66d0978b3c01d,level_BP,20,4,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,3,5,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,21,6,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,4,7,The AI's estimate did not change my guess in this round.,1
66d0978b3c01d,level_BP,10,8,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,0,9,The AI's estimate did not change my guess in this round.,1
66d0978b3c01d,level_BP,2,10,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,9,11,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,23,12,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,6,13,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d0978b3c01d,level_BP,8,15,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,18,16,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,7,17,The AI's estimate did not change my guess in this round.,0
66d0978b3c01d,level_BP,12,18,The AI's estimate did not change my guess in this round.,0
66d0978b3c01d,level_BP,11,19,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,15,20,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,13,21,The AI's estimate did not change my guess in this round.,2
66d0978b3c01d,level_BP,14,22,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,22,23,The AI's estimate did not change my guess in this round.,4
66d0978b3c01d,level_BP,5,24,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,17,25,The AI's estimate did not change my guess in this round.,3
66d0978b3c01d,level_BP,1,26,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0982583b2e,level_BP,-3,1,The AI's estimate did not change my guess in this round.,2
66d0982583b2e,level_BP,15,2,The AI's estimate did not change my guess in this round.,1
66d0982583b2e,level_BP,6,3,I lost points in this round because I changed my guess based on the AI's estimate.,0
66d0982583b2e,level_BP,18,4,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,17,5,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,13,6,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,11,7,The AI's estimate did not change my guess in this round.,2
66d0982583b2e,level_BP,21,8,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,2,9,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,0,10,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,12,11,The AI's estimate did not change my guess in this round.,3
66d0982583b2e,level_BP,5,12,The AI's estimate did not change my guess in this round.,0
66d0982583b2e,level_BP,10,13,The AI's estimate did not change my guess in this round.,0
66d0982583b2e,level_BP,-1,14,The AI's estimate did not change my guess in this round.,2
66d0982583b2e,level_BP,22,15,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,14,16,The AI's estimate did not change my guess in this round.,1
66d0982583b2e,level_BP,3,17,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,16,18,The AI's estimate did not change my guess in this round.,0
66d0982583b2e,level_BP,19,19,The AI's estimate did not change my guess in this round.,2
66d0982583b2e,level_BP,4,20,The AI's estimate did not change my guess in this round.,2
66d0982583b2e,level_BP,23,21,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,1,22,The AI's estimate did not change my guess in this round.,0
66d0982583b2e,level_BP,20,23,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,9,24,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,8,25,The AI's estimate did not change my guess in this round.,4
66d0982583b2e,level_BP,7,26,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d09825e950b,level_BP,-3,1,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,1,2,The AI's estimate did not change my guess in this round.,0
66d09825e950b,level_BP,7,3,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,10,4,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,13,5,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,11,6,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,8,7,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,14,8,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,0,9,The AI's estimate did not change my guess in this round.,4
66d09825e950b,level_BP,20,10,The AI's estimate did not change my guess in this round.,4
66d09825e950b,level_BP,5,11,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,3,12,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,2,13,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d09825e950b,level_BP,16,15,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,9,16,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,6,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66d09825e950b,level_BP,22,18,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,4,19,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,19,20,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,12,21,The AI's estimate did not change my guess in this round.,1
66d09825e950b,level_BP,18,22,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,17,23,I won points in this round because I changed my guess based on the AI's estimate.,3
66d09825e950b,level_BP,21,24,The AI's estimate did not change my guess in this round.,3
66d09825e950b,level_BP,15,25,I won points in this round because I changed my guess based on the AI's estimate.,3
66d09825e950b,level_BP,23,26,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,-3,1,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,261,2,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,243,3,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,240,4,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,251,5,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0a0dfceb88,level_BP,256,6,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0a0dfceb88,level_BP,245,7,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,250,8,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,262,9,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,254,10,I lost points in this round because I changed my guess based on the AI's estimate.,2
66d0a0dfceb88,level_BP,260,11,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,249,12,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,255,13,I won points in this round because I changed my guess based on the AI's estimate.,3
66d0a0dfceb88,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,248,15,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,263,16,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,257,17,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,244,18,The AI's estimate did not change my guess in this round.,3
66d0a0dfceb88,level_BP,258,19,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,246,20,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,253,21,I won points in this round because I changed my guess based on the AI's estimate.,2
66d0a0dfceb88,level_BP,259,22,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0a0dfceb88,level_BP,252,23,I lost points in this round because I changed my guess based on the AI's estimate.,0
66d0a0dfceb88,level_BP,247,24,The AI's estimate did not change my guess in this round.,4
66d0a0dfceb88,level_BP,242,25,The AI's estimate did not change my guess in this round.,2
66d0a0dfceb88,level_BP,241,26,The AI's estimate did not change my guess in this round.,0
66d0a17728803,level_BP,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
66d0a17728803,level_BP,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,1
66d0a17728803,level_BP,30,2,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,31,3,The AI's estimate did not change my guess in this round.,1
66d0a17728803,level_BP,32,4,The AI's estimate did not change my guess in this round.,1
66d0a17728803,level_BP,29,5,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,27,6,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,38,7,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,24,8,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,42,9,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,26,10,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,25,11,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,45,12,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,46,13,The AI's estimate did not change my guess in this round.,1
66d0a17728803,level_BP,-1,14,The AI's estimate did not change my guess in this round.,4
66d0a17728803,level_BP,40,15,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,41,16,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,36,17,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,44,18,The AI's estimate did not change my guess in this round.,1
66d0a17728803,level_BP,34,19,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,47,20,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,43,21,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,37,22,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,35,23,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,39,24,The AI's estimate did not change my guess in this round.,3
66d0a17728803,level_BP,28,25,The AI's estimate did not change my guess in this round.,1
66d0a17728803,level_BP,33,26,The AI's estimate did not change my guess in this round.,1
66d0a1f9529e0,level_BP,-2,0,The AI's estimate did not change my guess in this round.,4
66d0a1f9529e0,level_BP,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,1
66d0a1f9529e0,level_BP,346,2,I won points in this round because I changed my guess based on the AI's estimate.,4
